product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,AJ,True,5,Bought for a good Price. Bought for great price as a new Verizon customer. I learn three days later could have gotten it $20 cheaper. Also could have gotten a S4 instead S3 for same price. All good things come to those who wait. Over all I am still happy.,0.0,16-12-2013,2.0,255
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,MC,True,3,"Not really what I thought it would be. I was hoping for so much more. I upgraded from the Galaxy Nexus to the Note 3 in hopes of having a more productive phone. The only reason to buy the Note 3 is the stylus and ability to write notes (otherwise it's no different than any phone except much bitter). While the device does a good job with transcribing my chicken scratch, I find it hard to write small enough to fit an email address or other notes. The biggest annoyance I have is that some of the features that made this phone device to desirable just aren't that good. Mainly the split screen apps. The system locks out most of the apps and only allows a small handful of apps to be use. You have no control over the apps. So if you want to watch Slingbox or HBO GO while texting or sending emails you cannot do it. Additionally, the buttons are a bit different than what I am use to. My favorite button was the window selector that allows you to switch apps. Doesn't exist on the Note 3. You have to hold the home button for a couple seconds. I find this very annoying. This device has a lot of promise but Samsung did a horrible job of allowing people to actually use the device. I wish I could have got the S4 or something else. I would have no problem trading away the ""bonus"" features of the Note 3.",4.0,18-12-2013,6.0,1306
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Jimmy Goheen,True,5,"Best phone I've ever owned.. A great phone with tons of functions. I've owned Apple and HTC products, and the Note 3 blows them all away.",19.0,08-11-2013,24.0,137
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Shane,True,1,"Don't Buy Phones through Amazon. Received a previously opened product. There was dust on the phone (underneath the packaging, which scratched the screen) and the earbuds were missing. Battery life seemed poor, but that might have been because it had been used and repackaged. I had a lengthier review, but the powers that be didn't want you to see it.",3.0,15-01-2015,5.0,351
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,nancy jeanne geisler,True,5,This phone is a must. This phone is awesome. Has lived up to everything that I heard about it . The pictures are very clear,0.0,24-12-2013,2.0,123
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,candice lutterloh,True,3,... to change from landscape mode on internet and photos sucks for a new. Have To continuously take battery and sims card out to change from landscape mode on internet and photos sucks for a new phone,0.0,02-04-2015,2.0,200
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Machelle,True,5,"Five Stars. so far it's the best phone I have had, it's a bit big but I like that.",0.0,13-08-2014,2.0,82
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,1,"Huge waste of money, so upset. This was a really terrible phone, and after 1.5 yrs of suffering with it I finally switched back to my old iPhone 4S and felt like I performed a major upgrade.. I am appalled at a large company like Samsung for even releasing such a thing onto the market, and the fact that this is a third generation product is completely shameful. The device hardly functions as a phone even, and it overheats insanely (which also burns its own batteries so it doesn't last even half a day)-- frankly if I had energy I would have claimed an FTC complaint or something because I bought a device for a lot of money thinking that it would be a phone and also a capable mobile computing device and instead received a heavy brick that gets no reception and has no battery to make calls and tries to scorch my skin through the pant pocket... Seriously this makes me wonder if there is a single samsung engineer that actually tried this product......",0.0,03-06-2016,2.0,959
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,reneegraham,True,1,One Star. l love my phone,0.0,17-04-2015,2.0,25
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Teri,True,3,"Great Phone but no SIM card. When buying this phone it does not tell you that you need a SIM Card. So, when I received it I could not use it because no SIM card. The order shows a SIM # so why no card???",2.0,30-12-2013,4.0,203
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Barrett,True,5,"Could only be better if someone other than Samsung made it. I love the phone. It has worked superbly for me. I came from a much simpler phone, so getting used to all of the options was a bit challenging but very fun at the same time. There are two things I'd like to talk about with this phone: Size, and Samsung's Customer Service. Size: I can never go back to a smaller screen. I really don't care that sometimes it is tough to reach some of the letters when texting or that I almost drop it sometimes when I don't have a good grip on it. I love having so much screen real estate! I love it and I will never go back. In general though, I don't have much trouble texting on it or using it one handed even without enabling the special one handed use feature. I'm 6'2"" so I'm somewhat taller than average, so it may be that I'm just large enough for the size to be a good fit. Samsung's Customer Service: Terrible. I don't think they really get how it's supposed to be done. I don't think they really understand how to please customers the right way. That's probably why they have so many useless features all piled on the phone. Get rid of some of them and make others just plain work better! Anyway, it started with my phone arriving. I opened the box and got right into everything, then noticed that there wasn't an included headset. I just thought, ""Wow, are they really that cheap that they can't even include a headset(that probably costs them $1 to make) with their most expensive phone?"" So I contacted customer service to see if there was any way I could get one. I had sold my pair of Beats headphones since I don't listen to music as much anymore and had been thinking I'd use the stock headset that I thought would come with it. I basically got a flat ""no."" My next aggravation came when I saw a news article that said ""Free $50 Google Play credit for Note 3 Customers."" I quickly made my way to the link provided, only to be met with a screen that said ""Due to the high demand, we have run out of our supply of credits. Thank you for your interest!"" The promotion was supposed to run for 2 months and instead lasted less than 2 weeks. Really Samsung? I contacted customer service again to see if there was any way a disgruntled customer could get in on those free credits. Again, a flat ""no."" These are somewhat little things, but it's the little things that make good customer service, and I feel like Samsung fails miserably in that department.",1.0,17-12-2013,3.0,2458
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Eric J. Kovach,True,5,Five Stars. It is large.,0.0,12-08-2014,2.0,24
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,True,5,you cant go wrong with the NOTE 3. best phone ever.,1.0,29-07-2014,3.0,51
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,False,5,"Most amazing Cell Phone Ever.... I have always thought the Note was an interesting concept since the first version. I love my iPhone but with each release I became more and more disappointed that they never increase the screen size. I was worried about moving from my Apple iPhones, but it was time I had to try. I have been absolutely amazed by this phone. The size of the screen is terrific. The first few days it felt huge and took some getting used to, but by day 3, it was normal and no big deal. I look at my iPhone and think ""Wow, I settled for that tiny screen?"". I figured with this big screen I would have to run from outlet to outlet with a charger, but it lasts all day where my iPhone couldn't. The speed, the image quality, and the functionality of this phone is just amazing. The S-Pen features and Samsung's spin on the Android platform are perfect. The S-Pen allows for such accuracy on the screen that you can do very detailed work on a relatively small screen. It's integration with Evernote is great and the Sketchbook allows the average artist an excellent canvas in his or her pocket with Adobe illustrator like features. The keyboard has a top row of numbers making input of passwords and data so much faster. They not only improved the speed of a Smartphone, they improved the speed that a user and work with it, making my iPad and iPhone obsolete. I was able to transfer my music with little effort thanks to the Google Play music app including the things I purchased. I used the Note app to sync notes on my Apple devices. The integration between the Note 3 and Evernote offer a solution to this. The only negative I can say about the phone is S-Voice is no Siri. I used the location based reminders on the iPhone often for things such as ""Remind me when I get home to take out the trash"".. I have yet to get S-Voice to do this, but I understand it's supposed to be able to. I'm almost speechless at how perfect this phone is. If you are interested in a bigger screen are worried about leaving the iPhone, dont be. Give this phone a few days to get used to and you wont look back..",216.0,14-10-2013,246.0,2107
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Will L,True,5,Five Stars. Awesome,1.0,30-07-2014,3.0,19
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,MUuu,True,1,"don't buy this wonderful phone here... I want to start by saying Note 3 is actually a wonderful phone. However, the one I got from Amazon with Verizon was not... I purchased the phone from amazon wireless with Verizon because they were having a really good deal for this phone.. However, it turned out to be a disaster. I first heard a static noise from time to time when I was on the phone.. And then, the fully charged battery died within 12 hours (on power saving mode).. I don't use my phone a lot usually, my iphone 4 can last me over 2 days.. So at first I thought switching to Samsung from Apple was a huge mistake. Then I searched online, everybody online says that the samsung note 3 is supposed to have a really good battery, actually pretty much the best in the market.. So with all these problems, I returned the phone to amazon, and went to a local AT&T store and bought the same phone. It turns out that the phone's battery IS really good. Now my note 3 also lasts me at least 2 days, without being on the power saving mode. I am not sure if all phones from Verizon are of such poor quality, or Amazon wireless has bad phones, or I'm just unlucky.. But at least Amazon's return service is good. So if you get a bad phone as I did, you can at least send it back...",6.0,27-01-2014,8.0,1277
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,vkjackson86,True,1,The worst!. I hate this phone!,0.0,06-07-2015,2.0,30
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,manbearpig,False,5,"I'm loving it. This is my second Samsung phone (after galaxy nexus) and I can already say that I won't be moving away from Samsung phones in the near future. As an FYI - my smartphone usage history comprises of HTC Kaiser/AT&T Tilt, Blackberry 8700, iPhone 3G, HTC EVO 4G, HTC EVO 3D, Samsung Galaxy Nexus, LG Optimus G and now this Samsung Galaxy Note 3. You can probably find more than one million reviews for this phone online. Hence I'll not include any of that readily-available info in this review. Following is my feedback of the black galaxy note 3 (Verizon version). - NOT CDMA: Before getting this phone, I was under the impression that ALL Verizon phones are sim-less (CDMA) but I was wrong. All Verizon feature phones are CDMA. All Verizon smart phones use a sim card. Also, if you buy this phone online, chances are that the sim card will already be installed inside this device. So do not spend too much time looking inside the box, vacuuming your living room, yelling at your spouse, and then searching the parking lot. Look inside the device first! - GOOGLE VOICE DOES NOT WORK: This is not related to this phone as much as to Verizon. Verizon does not allow Google Voice. And hence if you are a current Google Voice user (to make international calls), make other plans. You will not be able to continue using Google Voice to make international calls once you get this phone. - SCREEN RESISTS FINGERPRINTS: While I could not find anything online that mentions that the screen is oleophobic, I very much suspect so. This screen resists fingerprints to a large extent. May be it was a requirement for the s-pen (stylus). May be not. Either way, I'm not complaining. - CALL QUALITY ROCKS: Both local as well as international calls are crystal clear. - SCREEN AUTO BRIGHTNESS WORKS: I have used smartphones before which had their auto-brightness feature set to either too aggressive or not aggressive enough. This phone gets it just right. I never have to worry about not being able to read it in sunlight or get blinded by the screen at 3AM. - HOME BUTTON IS NOT CLICKY ENOUGH: I mean it works but does not feel as clicky as the iPhone - ONE HANDED MODE: Features like these differentiate this phone from other phablets. I'm surprised at how much I use the one handed mode while driving or hauling groceries or sex and stuff. - TOUCHWIZ: Everyone knows that touchwiz is not the prettiest UI layer on android, but it does add features that do not exist natively in android. Rather than providing 16 weather widgets and 24 clock widgets, Samsung has focused more on including features like raising your phone to your ear to answer a call, one touch status bar, swipe right to call, swipe left to text, incoming call notification window (when screen is on), smart stay, hand gestures and stuff. - MY MAGAZINE: This feature does offer the promise of a good native RSS reader but the lack of customization (in adding your own feeds) makes this less useful as of now. I hope they make it more customizable in future updates. - BATTERY LASTS MORE THAN ENOUGH: With moderate usage, I have not had to charge my phone before bedtime so far. In fact, the lowest I managed to drive down the battery was ~25% on a day that involved shooting videos using 4K, smooth motion, slow motions and stuff. - HANDWRITING RECOGNITION WORKS: Every time you have the s-pen out, you get the option of writing instead of typing the text in most text fields. I would say that this works about 90% of the time. And it even identifies cursive! - DISABLE APPS: If you do not like pre-installed apps (from Verizon or Samsung) that you can not uninstall, this phone offers you the next best thing. You can simply disable any app in the settings and then you don't have to worry about those disabled apps running in the background or using your location data and stuff. - GOOD BUILD QUALITY: As a side note, I'd also like to mention that my almost-2-year-old galaxy nexus is still rocking even after getting abused at the hands of my 3 year old multiple times while my less-than-one-year-old LG Optimus G did not survive. I'm confident that this phone will be equally strong and durable. Also, in spite of being such a large device, it is surprisingly easy to hold. While my LG Optimus G was very slippery, this is more grippy. - PHOTOS AUTO-MOVE TO SD CARD: If you insert a micro SD card, the phone starts saving all the photos/videos to it automatically (and you can change this in settings if you like). This is a convenient and well-thought feature. I'm loving my Samsung Galaxy Note 3, Black (Verizon Wireless), hope this helps. UPDATE NOV 6, 2013: Google voice started to work on this phone. Not sure what changed, may be google updated their app in some way but Yay... Another strike in the pros column. UPDATE JAN 2, 2014: So I have had some more time with this phone and I explored its built-in RF transmitter (remote functionality) and it works fine. I'm probably in the minority here when I say that all my TV, cable box and sound bar are manufactured by Samsung but my Note 3 has no trouble controlling any one of them. Plus the Samsung ""WatchOn"" app is cool for browsing whats on TV currently across various channels and if you like something, just tap the ""Watch on TV"" button and voila! Also - I'm able to control my Samsung TV and cable box thru my Sony tablet. So I would assume that this phone should not have much trouble controlling non-Samsung branded devices.",67.0,23-10-2013,77.0,5459
